FROM,TO,TRIPS
53,10,52.74271
4,11,50112.33891
9,11,29270.43418
11,11,147955.76348
999,11,10756.78497
5,11,12940.37357
12,11,28324.17012
23,11,106.11315
14,11,10697.13323
20,11,1673.31859
29,11,6144.73534
2,11,7911.89647
3,11,27992.92591
10,11,44566.45369
13,11,2931.25534
35,11,2796.84613
8,11,4469.01179
6,11,6551.06981
17,11,1170.83659
26,11,3170.02016
7,11,2224.49276
32,11,7829.07447
36,11,4919.27419
30,11,601.9652
1,11,1609.2973
21,11,4782.79286
45,11,0
27,11,0
38,11,3107.04372
18,11,828.1082
19,11,613.30892
34,11,0
16,11,18.28361
25,11,53.8491
22,11,0
42,11,150.04624
33,11,138.95656
31,11,39.72833
40,11,0
37,11,0
28,11,0
4,12,16488.45041
7,12,23199.27374
11,12,27807.50009
12,12,615715.283060001
6,12,8164.27537
1,12,3100.05408
3,12,3544.28366
10,12,13403.36907
36,12,2390.39667
5,12,16499.92607
9,12,16964.97103
14,12,115379.53145
15,12,703.99852
2,12,2779.91383
8,12,13070.47808
17,12,0
24,12,39.96822
25,12,281.46137
26,12,264.55085
29,12,3007.32585
35,12,153.18988
38,12,1913.1167
42,12,100.80618
13,12,36143.2229
18,12,842.01999
32,12,173.59136
20,12,0
31,12,60.58498
70,12,269.00478
999,12,5720.53445
21,12,549.30577
28,12,764.71526
33,12,3154.62137
19,12,18240.42356
30,12,831.28031
23,12,233.14108
39,12,33.24174
54,12,0
43,12,149.86318
7,13,1989.26946
12,13,28015.65574
13,13,72203.92031
999,13,601.93379
3,13,313.22008
4,13,2547.63168
8,13,2787.93049
11,13,3150.8254
2,13,3326.23112
9,13,132.20116
14,13,11439.06369
25,13,6.09454
10,13,3642.59296
20,13,902.83884
15,13,260.24555
37,13,4306.39592
5,13,16.26538
6,13,98.38167
29,13,0
10,14,4000.91592
12,14,111073.34992
14,14,527758.131079999
999,14,16679.11686
7,14,2853.47907
9,14,8423.71835
3,14,3314.3695
5,14,1465.0474
24,14,663.52682
36,14,49.4157
13,14,10078.83241
15,14,6165.1691
4,14,8279.27462
29,14,2061.43412
11,14,4815.71912
21,14,99.93077
8,14,558.18265
1,14,806.00538
6,14,1606.83598
54,14,0
42,14,0
44,14,0
25,14,44.44431
26,14,104.19979
22,14,0
35,14,99.8032
2,14,98.49531
37,14,0
28,14,3339.19755
70,14,404.88343
20,14,22.72942
18,14,62.36566
999,15,137.87823
4,15,33.11246
7,15,0
9,15,35.44875
12,15,469.4296
13,15,485.60471
14,15,5868.1733
15,15,4085.42392
36,15,70.8975
8,15,102.63883
11,15,0
2,15,3.36212
6,15,0
21,15,0
12,16,641.03075
3,16,32.12478
4,16,1324.77296
9,16,3.70623
10,16,0
1,16,301.83055
9,17,1842.9752
1,17,972.07832
3,17,3024.56282
10,17,0
11,17,999.70776
5,17,149.88729
4,17,83.07788
6,17,83.07788
8,17,0
1,18,0
3,18,5820.89486
9,18,5704.33135
2,18,0
12,18,552.58463
4,18,780.99922
11,18,94.21796
14,18,73.28254
3,19,2918.46765
10,19,1284.22853
12,19,164.87788
11,19,154.30676
4,19,0
2,19,2027.29103
1,19,141.7927
9,19,332.47825
5,19,36.86985
3,20,31872.00462
9,20,1223.81723
12,20,0
10,20,499.42091
11,20,2308.81808
4,20,979.15466
6,20,140.37371
14,20,126.03289
5,20,98.70011
1,20,2678.79174
13,20,1276.03338
2,20,260.03539
7,20,13.96359
1,21,99.10386
3,21,30212.49506
5,21,397.6489
6,21,910.8053
11,21,5796.14574
4,21,7409.24523
9,21,3122.71992
10,21,614.38844
2,21,898.20692
12,21,266.80199
14,21,3968.99998
15,21,0
8,21,0
7,21,425.78727
4,22,142.87753
10,22,0
11,22,0
11,23,184.31024
4,23,5715.42725
9,23,4486.17053
3,23,4972.15121
12,23,0
5,23,0
10,23,19.41735
7,23,198.41014
1,23,0
5,24,155.10543
4,24,98.48602
11,24,0
9,24,1912.38622
10,24,536.21057
12,24,39.96822
3,24,7134.8915
14,24,518.50291
1,24,0
6,24,0
11,25,266.70703
8,25,0
3,25,315.08121
9,25,4988.70427
12,25,122.30849
4,25,192.63847
5,25,495.03836
10,25,121.99555
7,25,0
13,25,6.09454
2,25,330.61758
14,25,44.44431
11,26,3027.70124
3,26,3389.65605
5,26,1257.12696
10,26,98.50141
9,26,1628.26706
1,26,166.94727
8,26,8.16708
4,26,107.69466
12,26,243.70278
14,26,104.79941
7,26,98.27829
1,27,0
4,27,0
9,27,73.02291
3,27,1.04752
6,27,0
10,27,0
5,27,0
11,27,25.77046
3,28,0
5,28,3446.07671
9,28,178.28077
4,28,0
10,28,745.06347
11,28,26.41514
12,28,0
14,28,81.65595
13,28,0
1,29,328.49786
3,29,6807.02344
4,29,13117.22386
10,29,6013.81041
12,29,3007.26372
9,29,7409.62137
11,29,6767.58597
6,29,139.71096
14,29,1964.16184
5,29,2526.22221
13,29,39.61705
7,29,1126.18131
2,29,819.04256
8,29,64.88768
9,30,6210.7782
1,30,460.94552
11,30,425.63569
4,30,2363.87758
3,30,668.67412
5,30,373.46671
12,30,2.08326
2,30,98.34932
10,30,196.54588
7,30,421.08348
4,31,215.35294
3,31,545.45686
12,31,42.86602
4,32,739.66162
3,32,356.18798
5,32,1272.82265
6,32,0
1,32,24802.48347
11,32,3104.56387
2,32,173.88413
9,32,2439.93375
12,32,121.04615
11,33,2330.3231
2,33,107.70913
9,33,134.3382
1,33,0
4,33,898.32117
1,34,60.98511
3,34,0
4,34,0
11,34,654.72394
10,34,53.33664
6,34,0
12,34,764.71526
9,34,0
2,35,1640.3831
9,35,4782.65749
6,35,0
1,35,13711.48888
3,35,12068.30377
10,35,3008.32232
14,35,141.05753
11,35,663.38845
7,35,810.44182
4,35,2677.1717
5,35,260.78081
12,35,421.14677
7,36,98.27294
4,36,9491.2854
11,36,5247.63916
12,36,1110.50588
3,36,1094.00666
5,36,5461.65949
2,36,15665.03951
9,36,7298.42363
6,36,1967.36888
1,36,3806.38781
14,36,128.51684
8,36,2422.21709
10,36,102.50927
15,36,41.65393
1,37,5060.21452
4,37,0
6,37,1862.18583
9,37,2864.18829
5,37,557.15984
2,37,653.49312
8,37,0
4,38,1857.04472
5,38,140.12629
8,38,62.23403
1,38,140.29766
2,38,784.3636
12,38,2821.17635
11,38,4535.3986
7,38,0
9,38,0
10,32,100.21607
11,39,98.28578
9,39,0
3,40,98.27309
4,40,98.44323
6,40,146.71304
1,40,1673.23944
10,41,22.76235
4,42,161.16429
9,42,521.60803
12,42,134.04792
11,42,98.46945
14,42,831.7589
3,42,1090.41817
10,42,23.81993
2,42,0
1,42,0
12,43,98.34932
9,43,105.94699
1,43,141.12901
11,43,0
5,44,0
12,44,0
3,45,2729.51712
9,45,650.89809
11,45,0
10,48,0
5,48,98.28257
11,49,0
10,49,0
3,50,39.52553
12,50,0
6,50,2.59062
10,52,0
2,53,0
3,53,0
4,53,3409.737
10,53,37.31733
1,53,0
9,53,0.51283
14,54,0
4,70,0
12,70,153.14916
14,70,379.94622
13,70,0
2,70,139.35223
