FROM,TO,TRIPS
Citrus_Park,,0
Citrus_Park,CZ1,129.449194908142
Citrus_Park,CZ2,57.7361373901367
Citrus_Park,CZ3,18.927939414978
Citrus_Park,CZ4,81.4645733833313
Citrus_Park,Citrus_Park,14077.4708862305
Citrus_Park,Downtown,584.710974216461
Citrus_Park,East_Town,133.935854911804
Citrus_Park,Harney_Corridor_Tampa_Ex_Airpor,290.65246295929
Citrus_Park,Hernando_Citrus,128.266250832006
Citrus_Park,Hidden_River_Telecom_Park,26.2973999977112
Citrus_Park,MacDill_AFB_Port_Tampa,22.5565643310547
Citrus_Park,Manatee_Spur,0
Citrus_Park,Northeast_Hillsborough,774.911350131035
Citrus_Park,Northwest_Hillsborough,42406.3801188469
Citrus_Park,Pasco,992.731065750122
Citrus_Park,Pinellas,6955.29199067783
Citrus_Park,Plant_City_Area,18.0953063964844
Citrus_Park,Port_of_Tampa_50th_St_Corridor,45.6446800231934
Citrus_Park,Southeast_Hillsborough,260.337368965149
Citrus_Park,Southwest_Hillsborough,683.93194437027
Citrus_Park,Tampa_Central,6495.91522067902
Citrus_Park,Tampa_Intl_Airport_Anderson_Rd,2536.48614215851
Citrus_Park,USF_Hospitals_Busch_Gardens,542.711265087128
Citrus_Park,West_Brandon_S_Falkenburg_Corrido,150.126483380795
Citrus_Park,Westshore_Rocky_Point,812.750600814819
Downtown,,0
Downtown,CZ1,9480.09419389069
Downtown,CZ2,4087.24561419524
Downtown,CZ3,1539.02846813202
Downtown,CZ4,6547.71306984616
Downtown,Citrus_Park,687.407181481831
Downtown,Downtown,259803.716740176
Downtown,East_Town,11538.106048523
Downtown,Harney_Corridor_Tampa_Ex_Airpor,6665.10500574112
Downtown,Hernando_Citrus,5631.69647698896
Downtown,Hidden_River_Telecom_Park,1448.96636104584
Downtown,MacDill_AFB_Port_Tampa,1983.86921930313
Downtown,Manatee_Spur,0
Downtown,Northeast_Hillsborough,21852.3304333747
Downtown,Northwest_Hillsborough,41371.1136049642
Downtown,Pasco,9837.38246416906
Downtown,Pinellas,50591.0282087403
Downtown,Plant_City_Area,639.402280807495
Downtown,Port_of_Tampa_50th_St_Corridor,7229.80831360817
Downtown,Southeast_Hillsborough,28124.3674234827
Downtown,Southwest_Hillsborough,68084.3226651896
Downtown,Tampa_Central,140826.770600425
Downtown,Tampa_Intl_Airport_Anderson_Rd,8900.02001376729
Downtown,USF_Hospitals_Busch_Gardens,7907.15355749428
Downtown,West_Brandon_S_Falkenburg_Corrido,11948.9795564576
Downtown,Westshore_Rocky_Point,19983.0473982994
East_Town,,0
East_Town,CZ1,11448.8364784718
East_Town,CZ2,5988.77305459976
East_Town,CZ3,1912.45222365856
East_Town,CZ4,9366.99356722832
East_Town,Citrus_Park,168.539628982544
East_Town,Downtown,11816.6904526949
East_Town,East_Town,126290.169572672
East_Town,Harney_Corridor_Tampa_Ex_Airpor,13962.8803058816
East_Town,Hernando_Citrus,5465.40351206623
East_Town,Hidden_River_Telecom_Park,1275.41455316544
East_Town,MacDill_AFB_Port_Tampa,544.174149036408
East_Town,Manatee_Spur,0
East_Town,Northeast_Hillsborough,73810.9001795557
East_Town,Northwest_Hillsborough,18520.0611257534
East_Town,Pasco,7537.04208655935
East_Town,Pinellas,23734.656262794
East_Town,Plant_City_Area,1721.9732644558
East_Town,Port_of_Tampa_50th_St_Corridor,5803.88647881616
East_Town,Southeast_Hillsborough,49170.2949282155
East_Town,Southwest_Hillsborough,8514.91349788429
East_Town,Tampa_Central,89985.2592210718
East_Town,Tampa_Intl_Airport_Anderson_Rd,4821.605969714
East_Town,USF_Hospitals_Busch_Gardens,5329.85750286491
East_Town,West_Brandon_S_Falkenburg_Corrido,26836.6125383377
East_Town,Westshore_Rocky_Point,4279.68722385168
Harney_Corridor_Tampa_Ex_Airpor,,0
Harney_Corridor_Tampa_Ex_Airpor,CZ1,4074.1107480526
Harney_Corridor_Tampa_Ex_Airpor,CZ2,1244.32862472534
Harney_Corridor_Tampa_Ex_Airpor,CZ3,1351.23532533646
Harney_Corridor_Tampa_Ex_Airpor,CZ4,2459.71580651915
Harney_Corridor_Tampa_Ex_Airpor,Citrus_Park,259.832958221436
Harney_Corridor_Tampa_Ex_Airpor,Downtown,6496.32318976475
Harney_Corridor_Tampa_Ex_Airpor,East_Town,13922.1474218369
Harney_Corridor_Tampa_Ex_Airpor,Harney_Corridor_Tampa_Ex_Airpor,67199.1064391136
Harney_Corridor_Tampa_Ex_Airpor,Hernando_Citrus,2840.83854030073
Harney_Corridor_Tampa_Ex_Airpor,Hidden_River_Telecom_Park,1866.30399560928
Harney_Corridor_Tampa_Ex_Airpor,MacDill_AFB_Port_Tampa,148.289767742157
Harney_Corridor_Tampa_Ex_Airpor,Manatee_Spur,0
Harney_Corridor_Tampa_Ex_Airpor,Northeast_Hillsborough,25310.9015734138
Harney_Corridor_Tampa_Ex_Airpor,Northwest_Hillsborough,11397.8040830633
Harney_Corridor_Tampa_Ex_Airpor,Pasco,4393.08063817024
Harney_Corridor_Tampa_Ex_Airpor,Pinellas,12910.6621254981
Harney_Corridor_Tampa_Ex_Airpor,Plant_City_Area,886.747958183289
Harney_Corridor_Tampa_Ex_Airpor,Port_of_Tampa_50th_St_Corridor,1716.87183427811
Harney_Corridor_Tampa_Ex_Airpor,Southeast_Hillsborough,14773.7380476114
Harney_Corridor_Tampa_Ex_Airpor,Southwest_Hillsborough,4028.90504407883
Harney_Corridor_Tampa_Ex_Airpor,Tampa_Central,106157.945513398
Harney_Corridor_Tampa_Ex_Airpor,Tampa_Intl_Airport_Anderson_Rd,2887.48671221733
Harney_Corridor_Tampa_Ex_Airpor,USF_Hospitals_Busch_Gardens,7622.99657225609
Harney_Corridor_Tampa_Ex_Airpor,West_Brandon_S_Falkenburg_Corrido,6372.04317736626
Harney_Corridor_Tampa_Ex_Airpor,Westshore_Rocky_Point,2617.11003780365
Hernando_Citrus,,0
Hernando_Citrus,CZ1,4458.65053259069
Hernando_Citrus,CZ2,2699.68326716963
Hernando_Citrus,CZ3,2259.42838147655
Hernando_Citrus,CZ4,11710.603228501
Hernando_Citrus,Citrus_Park,112.369083626196
Hernando_Citrus,Downtown,5669.17967992323
Hernando_Citrus,East_Town,5496.1330834087
Hernando_Citrus,Harney_Corridor_Tampa_Ex_Airpor,2780.74084399641
Hernando_Citrus,Hernando_Citrus,0
Hernando_Citrus,Hidden_River_Telecom_Park,664.56033423543
Hernando_Citrus,MacDill_AFB_Port_Tampa,503.652430942282
Hernando_Citrus,Manatee_Spur,0
Hernando_Citrus,Northeast_Hillsborough,28327.6140475157
Hernando_Citrus,Northwest_Hillsborough,8212.72706627287
Hernando_Citrus,Pasco,0
Hernando_Citrus,Pinellas,0
Hernando_Citrus,Plant_City_Area,7682.81247015111
Hernando_Citrus,Port_of_Tampa_50th_St_Corridor,1179.61637922749
Hernando_Citrus,Southeast_Hillsborough,16503.2713884995
Hernando_Citrus,Southwest_Hillsborough,3550.36796501651
Hernando_Citrus,Tampa_Central,17307.3183151479
Hernando_Citrus,Tampa_Intl_Airport_Anderson_Rd,4303.35684471531
Hernando_Citrus,USF_Hospitals_Busch_Gardens,4669.41701958701
Hernando_Citrus,West_Brandon_S_Falkenburg_Corrido,5331.89144102018
Hernando_Citrus,Westshore_Rocky_Point,4033.40502477717
Hidden_River_Telecom_Park,,0
Hidden_River_Telecom_Park,CZ1,904.626233100891
