FROM,TO,RESIDENT TRIPS,VISITOR TRIPS
CZ4,Plant_City_Area,756.966463565826,40.9402227401733
External,Plant_City_Area,173.740089893341,16.3872547149658
Pinellas,Plant_City_Area,2311.3120219782,237.61795425415
Pasco,Plant_City_Area,1851.53510713577,139.301714897156
Hernando_Citrus,Plant_City_Area,3591.69677562697,4091.11566919205
Northwest_Hillsborough,Westshore_Rocky_Point,60931.9536210892,2997.41758728027
Northeast_Hillsborough,Westshore_Rocky_Point,8265.11296187481,548.73135471344
Tampa_Central,Westshore_Rocky_Point,85450.4679881393,3349.82232952118
Citrus_Park,Westshore_Rocky_Point,763.604330062866,49.1462783813477
Tampa_Intl_Airport_Anderson_Rd,Westshore_Rocky_Point,20054.8273531981,3292.32634162903
USF_Hospitals_Busch_Gardens,Westshore_Rocky_Point,3504.11321127415,573.304874420166
Harney_Corridor_Tampa_Ex_Airpor,Westshore_Rocky_Point,2445.12998751621,171.980060577393
Hidden_River_Telecom_Park,Westshore_Rocky_Point,607.50296831131,81.9059553146362
East_Town,Westshore_Rocky_Point,4050.37956380844,229.307666778564
Plant_City_Area,Westshore_Rocky_Point,201.904641151428,40.950777053833
Westshore_Rocky_Point,Westshore_Rocky_Point,113906.934117543,19759.7633473873
Southwest_Hillsborough,Westshore_Rocky_Point,41080.3679927678,2645.48261165619
MacDill_AFB_Port_Tampa,Westshore_Rocky_Point,2138.72182959924,327.607721328735
Downtown,Westshore_Rocky_Point,17405.8198456676,2577.22757538036
Port_of_Tampa_50th_St_Corridor,Westshore_Rocky_Point,910.029675960541,32.7508935928345
West_Brandon_S_Falkenburg_Corrido,Westshore_Rocky_Point,3598.26276641944,278.451897621155
Southeast_Hillsborough,Westshore_Rocky_Point,9582.07875824906,491.389017105103
CZ1,Westshore_Rocky_Point,3066.19146396872,131.041668891907
CZ2,Westshore_Rocky_Point,1265.11003595591,24.5725994110107
CZ3,Westshore_Rocky_Point,632.396954655647,24.5725994110107
CZ4,Westshore_Rocky_Point,2135.29876543209,98.2678728103638
External,Westshore_Rocky_Point,6647.75775310397,319.484574317932
Pinellas,Westshore_Rocky_Point,49856.4415432771,5315.56304836273
Pasco,Westshore_Rocky_Point,5741.99918881059,245.708261489868
Hernando_Citrus,Westshore_Rocky_Point,863.2676756531,3170.13734522549
Northwest_Hillsborough,Southwest_Hillsborough,38902.5670765119,1105.58854103088
Northeast_Hillsborough,Southwest_Hillsborough,11329.2133196131,423.785963177681
Tampa_Central,Southwest_Hillsborough,87606.9934951799,2252.37732124329
Citrus_Park,Southwest_Hillsborough,642.985155582428,40.9467830657959
