FROM,TO,TRIPS
Spring_Hill_and_SW_Hernando,Hillsborough_Manatee_Spur,4799.66545
Spring_Hill_and_SW_Hernando,Homosassa_Springs_SW_Citrus,3277.30449
Spring_Hill_and_SW_Hernando,Inverness_and_NE_Citrus,0
Spring_Hill_and_SW_Hernando,Lake_Lindsey_N._Central_Hernando,4478.17531
Spring_Hill_and_SW_Hernando,North_Central_Citrus,346.61478
Spring_Hill_and_SW_Hernando,Pasco,25673.45342
Spring_Hill_and_SW_Hernando,Pinellas,2404.25101
Spring_Hill_and_SW_Hernando,Richloam_WMA_and_E_Hernando,138.95656
Spring_Hill_and_SW_Hernando,South_Central_Hernando,8938.34653
Spring_Hill_and_SW_Hernando,South_East_Citrus,0
Spring_Hill_and_SW_Hernando,Spring_Hill_and_SW_Hernando,229276.40348
